timestamp,rule_level,decoder_name,rule_description,rule_group,mitre_id,agent_ip,is_malicious
2026-04-24T23:48:00.59747,13,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,8.218.162.203,1
2026-04-29T04:51:00.77492,1,iptables,Firewall accepted connection,firewall,unknown,192.168.1.135,0
2026-04-20T20:49:00.26574,9,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.212,0
2026-04-19T11:07:00.89410,8,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.111,0
2026-04-18T08:49:00.30623,15,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,38.226.185.178,1
2026-04-11T06:34:00.29571,6,suricata,Outbound connection to rare external IP,unknown,unknown,192.168.1.210,0
2026-04-19T11:24:00.28862,12,suricata,Command and Control Beaconing Detected,c2,T1071,37.190.3.92,1
2026-04-10T12:27:00.66376,4,syscheck,File integrity check passed,unknown,unknown,0.0.0.0,0
2026-04-22T06:34:00.14156,4,unknown,Standard DB query execution,database,unknown,20.65.185.255,0
2026-04-20T02:32:00.94684,3,postfix,Mail delivery successful,mail,unknown,192.168.1.65,0
2026-04-05T21:49:00.15628,2,pam,Successful SSH login,authentication,unknown,192.168.1.239,0
2026-04-13T18:09:00.53856,5,windows,Service started from non-standard path,windows_system,unknown,192.168.1.245,0
2026-05-03T17:52:00.87828,3,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.253,0
2026-04-30T10:03:00.98566,12,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,130.64.199.150,1
2026-04-08T23:43:00.40779,4,postfix,Mail delivery successful,mail,unknown,192.168.1.188,0
2026-04-26T12:08:00.97604,11,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,unknown,192.168.1.144,1
2026-05-01T22:55:00.39158,10,pam,Password expiry warning for user admin (30 days remaining),authentication,unknown,192.168.1.54,0
2026-04-16T15:15:00.22045,4,windows,System event 4624,windows_auth,unknown,192.168.1.191,0
2026-04-06T10:41:00.97803,10,syscheck,Certificate expiration warning: SSL cert expires in 7 days,system_monitor,unknown,192.168.1.140,0
2026-04-06T01:32:00.32043,10,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.27,0
2026-04-30T19:00:00.53623,2,mysql,Standard DB query execution,database,unknown,192.168.1.38,0
2026-04-22T04:23:00.32322,2,cron,Cron job executed successfully,system,unknown,192.168.1.84,0
2026-04-13T23:15:07.43479,5,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.19,0
2026-05-01T10:17:00.38171,4,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.145,0
2026-04-28T20:04:00.67376,1,syscheck,File integrity check passed,ossec,unknown,192.168.1.88,0
2026-04-01T11:58:02.12659,9,pam,Password expiry warning for user admin (30 days remaining),authentication,unknown,192.168.1.11,0
2026-04-22T12:14:00.77299,8,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,4.246.204.51,1
2026-04-27T13:11:00.23288,4,web-accesslog,Directory traversal probe: GET /../../etc/shadow,owasp_10,T1190,192.168.1.187,1
2026-04-21T07:05:00.13684,14,suricata,Command and Control Beaconing Detected,c2,T1071,219.58.81.2,1
2026-04-14T16:58:00.27793,2,cron,Cron job executed successfully,system,unknown,192.168.1.116,0
2026-04-14T07:53:00.55473,8,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,35.202.9.133,1
2026-04-09T20:10:00.76042,5,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.66,0
2026-05-03T01:13:00.78096,2,nginx,Normal asset load (JS/CSS),unknown,unknown,192.168.1.187,0
2026-05-01T04:03:00.44611,2,postfix,Mail delivery successful,mail,unknown,192.168.1.240,0
2026-05-02T15:02:00.19671,1,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.51,0
2026-04-22T16:36:00.55117,5,sshd,Multiple failed password attempts,authentication_failed,T1110,0.0.0.0,0
2026-04-11T02:07:00.46395,4,unknown,System event 4624,windows_auth,unknown,192.168.1.4,0
2026-05-01T22:42:00.92987,2,windows,System event 4624,windows_auth,unknown,192.168.1.155,0
2026-04-10T09:54:00.96357,1,postfix,Mail delivery successful,mail,unknown,0.0.0.0,0
2026-05-01T01:21:00.98491,1,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.238,0
2026-04-07T21:20:00.12099,2,iptables,Firewall accepted connection,firewall,unknown,192.168.1.77,0
2026-04-08T00:25:21.46894,5,suricata,Outbound connection to rare external IP,network_monitor,unknown,192.168.1.224,0
2026-05-04T14:05:00.99532,8,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.34,0
2026-05-04T12:38:00.49206,2,postfix,Mail delivery successful,mail,unknown,192.168.1.221,0
2026-04-23T13:32:00.93903,4,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,51.195.215.105,0
2026-04-11T18:42:00.69181,8,sshd,Multiple failed password attempts,authentication_failed,T1110,45.249.247.165,1
2026-04-27T06:40:00.71195,3,pam,Successful SSH login,authentication,unknown,47.95.196.82,0
2026-04-11T10:06:00.35429,1,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.127,0
2026-05-02T19:26:00.68042,1,mysql,Standard DB query execution,database,unknown,192.168.1.72,0
2026-04-18T07:20:00.54466,14,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,180.185.13.153,1
2026-04-22T20:05:00.28664,3,cron,Cron job executed successfully,system,unknown,192.168.1.164,0
2026-04-10T14:18:00.58745,1,pam,Successful SSH login,authentication,unknown,192.168.1.63,0
2026-04-24T17:46:00.97736,2,pam,Successful SSH login,authentication,unknown,192.168.1.138,0
2026-04-10T23:24:00.64379,3,mysql,Standard DB query execution,database,unknown,192.168.1.49,0
2026-04-30T22:03:00.72295,8,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,192.168.1.167,1
2026-04-05T11:50:13.39113,1,pam,Successful SSH login,authentication,unknown,192.168.1.34,0
2026-04-29T18:02:00.28447,1,iptables,Firewall accepted connection,firewall,unknown,192.168.1.143,0
2026-04-28T13:49:00.69582,2,unknown,File integrity check passed,ossec,unknown,192.168.1.153,0
2026-04-24T01:23:00.65841,14,suricata,Lateral movement via Windows Admin Shares,unknown,T1021,51.161.37.200,1
2026-04-17T20:36:00.86310,7,sshd,unknown,authentication_failed,T1110,14.29.195.221,1
2026-04-25T13:39:00.36910,3,windows,System event 4624,windows_auth,unknown,192.168.1.67,0
2026-04-05T22:09:00.92386,2,cron,Cron job executed successfully,system,unknown,192.168.1.2,0
2026-04-22T10:44:00.71135,4,pam,Successful SSH login,authentication,unknown,192.168.1.246,0
2026-04-16T16:21:00.56461,10,unknown,Certificate expiration warning: SSL cert expires in 7 days,system_monitor,unknown,192.168.1.76,0
2026-04-26T18:13:23.77261,4,iptables,Firewall accepted connection,firewall,unknown,192.168.1.42,0
2026-04-10T12:07:00.57027,1,iptables,Firewall accepted connection,firewall,unknown,192.168.1.187,0
2026-04-11T00:37:52.33539,10,windows,Suspicious privilege escalation via token manipulation,unknown,T1134,54.38.60.111,1
2026-04-23T00:38:45.99101,8,sshd,SSH key rotation completed for service account,authentication,unknown,192.168.1.150,0
2026-04-24T03:13:00.75329,5,suricata,Hidden port scan: slow SYN sweep on non-standard ports,reconnaissance,T1046,192.168.1.44,1
2026-04-27T15:06:00.99685,1,pam,Successful SSH login,authentication,unknown,192.168.1.107,0
2026-04-14T20:19:00.95346,3,postfix,Mail delivery successful,mail,unknown,50.116.26.161,0
2026-04-26T09:56:00.25869,6,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.237,0
2026-04-19T04:31:00.51000,1,windows,System event 4624,windows_auth,unknown,192.168.1.171,0
2026-04-26T21:36:00.71541,3,nginx,Low-rate credential stuffing via API endpoint,authentication_failed,T1110,192.168.1.129,1
2026-04-16T22:18:00.91298,4,pam,Successful SSH login,authentication,unknown,192.168.1.188,0
2026-04-25T06:42:00.39715,2,postfix,Mail delivery successful,mail,unknown,192.168.1.83,0
2026-04-28T14:29:00.34143,5,nginx,Unusual traffic spike detected,web_traffic,unknown,192.168.1.61,0
2026-04-07T12:50:00.30237,3,syscheck,File integrity check passed,ossec,unknown,192.168.1.253,0
2026-04-11T19:18:00.95683,8,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,171.226.129.78,1
2026-04-22T21:09:00.51703,8,syscheck,Unexpected file modification in /etc/,ossec,unknown,192.168.1.156,0
2026-04-29T11:56:00.69362,3,iptables,Firewall accepted connection,firewall,unknown,192.168.1.20,0
2026-04-28T13:23:00.71151,13,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,59.98.69.37,1
2026-04-08T17:16:00.59270,12,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.193,1
2026-04-26T04:38:00.57887,5,windows,System event 4624,windows_auth,unknown,192.168.1.144,0
2026-04-30T15:59:00.58841,2,pam,Successful SSH login,authentication,unknown,192.168.1.32,0
2026-04-10T07:49:00.87257,3,cron,Cron job executed successfully,system,unknown,192.168.1.169,0
2026-04-28T17:40:00.93538,15,unknown,Command and Control Beaconing Detected,c2,T1071,58.249.140.36,1
2026-04-19T09:44:00.51116,4,nginx,HTTP Flood Denial of Service (DoS),unknown,T1498,51.222.168.13,1
2026-05-01T17:44:00.12907,4,sudo,User executed allowed sudo command,privilege,unknown,0.0.0.0,1
2026-05-02T08:28:00.33714,3,postfix,Mail delivery successful,mail,unknown,192.168.1.43,0
2026-04-11T15:20:49.68283,1,mysql,Standard DB query execution,database,unknown,192.168.1.117,0
2026-04-08T08:58:00.47530,1,iptables,Firewall accepted connection,unknown,unknown,192.168.1.18,0
2026-04-18T03:29:00.39271,5,pam,Service account login from unexpected geographic region,lateral_movement,unknown,192.168.1.55,1
2026-04-08T02:25:00.44434,13,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,190.148.147.176,1
2026-04-18T16:40:00.85763,9,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,47.79.94.79,1
2026-05-01T04:29:00.90606,2,pam,Successful SSH login,authentication,unknown,192.168.1.251,0
2026-04-23T23:05:00.80328,11,windows_defender,Malware Execution Detected,malware,T1204,82.19.12.103,1
2026-04-08T15:03:58.58392,4,windows,System event 4624,windows_auth,unknown,192.168.1.58,0
2026-04-16T19:37:00.22275,10,unknown,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,37.37.231.181,1
2026-05-01T03:11:00.31293,12,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,210.143.159.41,1
2026-04-16T00:34:00.65633,3,iptables,Firewall accepted connection,firewall,unknown,192.168.1.8,0
2026-04-28T00:45:00.34301,12,suricata,Command and Control Beaconing Detected,c2,T1071,1.94.234.249,1
2026-04-14T19:16:00.49585,4,nginx,Normal asset load (JS/CSS),web_traffic,unknown,65.20.157.131,0
2026-04-30T07:52:00.29790,1,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.10,0
2026-04-28T07:09:00.27061,1,mysql,Standard DB query execution,database,unknown,0.0.0.0,0
2026-05-04T06:58:00.56662,2,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.185,0
2026-04-10T16:58:00.36259,1,unknown,Mail delivery successful,mail,unknown,31.223.92.181,0
2026-04-21T10:49:00.24664,4,cron,Cron job executed successfully,system,unknown,192.168.1.249,0
2026-04-13T00:39:00.45205,3,syscheck,File integrity check passed,ossec,unknown,192.168.1.214,0
2026-04-11T10:51:00.56045,9,unknown,Malware Execution Detected,malware,T1204,80.136.50.4,1
2026-04-10T21:20:00.22138,14,unknown,SQL Injection attempt detected,unknown,T1190,36.174.211.1,1
2026-04-13T05:13:00.30189,4,unknown,System event 4624,windows_auth,unknown,192.168.1.103,0
2026-04-19T06:17:00.80702,8,unknown,HTTP Flood Denial of Service (DoS),dos,T1498,192.168.1.86,1
2026-04-20T14:22:00.96659,4,syscheck,File integrity check passed,unknown,unknown,192.168.1.177,0
2026-04-10T02:11:00.74153,7,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.111,0
2026-04-11T20:37:00.10476,3,iptables,Firewall accepted connection,firewall,unknown,192.168.1.108,0
2026-04-10T22:23:00.97618,4,postfix,Mail delivery successful,mail,unknown,192.168.1.96,0
2026-04-06T15:59:00.93373,1,postfix,Mail delivery successful,mail,unknown,192.168.1.235,0
2026-04-15T18:26:51.39806,11,suricata,unknown,c2,T1071,72.148.253.169,1
2026-04-28T04:57:00.29404,4,pam,Successful SSH login,authentication,unknown,192.168.1.198,0
2026-04-18T13:30:00.63530,15,suricata,Command and Control Beaconing Detected,c2,T1071,65.20.174.49,1
2026-04-21T17:44:00.27922,5,pam,Service account login from unexpected geographic region,lateral_movement,T1021,192.168.1.38,1
2026-04-17T23:53:00.64843,4,iptables,Firewall accepted connection,firewall,unknown,192.168.1.97,0
2026-04-24T00:40:00.74232,3,unknown,File integrity check passed,ossec,unknown,192.168.1.14,0
2026-04-19T08:02:00.66144,8,unknown,Database maintenance: slow query log threshold exceeded,database,unknown,192.168.1.129,0
2026-04-25T11:43:00.58060,3,syscheck,File integrity check passed,ossec,unknown,192.168.1.35,0
2026-04-15T23:23:26.10280,12,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,42.200.66.164,1
2026-04-30T09:48:00.91993,4,cron,Cron job executed successfully,system,unknown,192.168.1.202,0
2026-04-22T07:33:00.64002,2,pam,Successful SSH login,authentication,unknown,38.137.34.3,0
2026-04-27T18:40:00.23488,1,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.36,0
2026-04-16T03:59:00.87076,8,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,68.183.11.49,1
2026-04-25T03:16:00.10620,3,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.123,1
2026-04-15T12:11:00.50636,1,syscheck,File integrity check passed,ossec,unknown,36.85.188.27,0
2026-04-19T01:53:00.43158,2,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.108,0
2026-04-08T00:21:00.57717,11,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.118,0
2026-04-18T08:37:00.37496,4,windows,System event 4624,windows_auth,unknown,14.34.157.138,0
2026-05-04T00:11:00.26149,4,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.209,0
2026-04-30T02:00:00.16602,1,pam,Successful SSH login,authentication,unknown,192.168.1.228,0
2026-04-25T11:35:00.18861,15,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,0.0.0.0,1
2026-04-27T20:17:00.77244,3,unknown,unknown,mail,unknown,192.168.1.44,0
2026-04-23T06:28:00.68715,4,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,218.221.35.27,1
2026-05-03T16:19:00.13064,15,suricata,Command and Control Beaconing Detected,c2,T1071,47.252.3.163,1
2026-04-12T23:42:00.43235,4,mysql,Standard DB query execution,unknown,unknown,192.168.1.75,0
2026-04-26T13:03:00.84108,14,unknown,Malware Execution Detected,unknown,T1204,41.111.162.34,1
2026-04-06T22:09:00.32020,3,nginx,Normal asset load (JS/CSS),unknown,unknown,192.168.1.229,0
2026-04-30T04:15:00.24769,4,pam,Successful SSH login,authentication,unknown,192.168.1.77,0
2026-04-09T16:15:00.79609,4,cron,Cron job executed successfully,system,unknown,14.189.63.107,0
2026-05-04T03:42:00.61173,11,suricata,unknown,reconnaissance,T1046,192.168.1.39,0
2026-04-28T18:56:00.96318,3,pam,Successful SSH login,authentication,unknown,192.168.1.54,0
2026-04-29T02:03:00.52917,10,unknown,SCA policy scan: CIS Benchmark compliance check completed,compliance,unknown,192.168.1.233,0
2026-04-06T08:00:00.14065,6,suricata,Outbound connection to rare external IP,network_monitor,unknown,192.168.1.238,0
2026-04-26T19:49:00.70137,2,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.186,0
2026-04-05T23:10:00.68294,4,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,205.40.218.177,1
2026-04-30T16:19:00.36745,4,sudo,User executed allowed sudo command,privilege,unknown,65.21.28.211,0
2026-04-28T16:09:22.98037,1,pam,Successful SSH login,authentication,unknown,192.168.1.164,0
2026-04-17T16:46:00.81730,4,cron,Cron job executed successfully,system,unknown,192.168.1.155,0
2026-04-08T07:04:00.23234,4,unknown,Successful SSH login,authentication,unknown,192.168.1.41,0
2026-04-14T04:36:00.93412,2,mysql,Standard DB query execution,database,unknown,192.168.1.68,0
2026-05-03T02:49:00.55742,4,unknown,SSH key rotation completed for service account,authentication,unknown,0.0.0.0,0
2026-04-20T08:59:00.15247,2,mysql,Standard DB query execution,database,unknown,2.196.202.17,0
2026-04-28T17:42:00.93023,2,sudo,User executed allowed sudo command,unknown,unknown,192.168.1.216,0
2026-04-11T13:13:00.19288,3,pam,unknown,authentication,unknown,192.168.1.222,1
2026-04-17T05:41:00.15339,11,sshd,Multiple SSH authentication failures (Brute Force),unknown,T1110,192.168.1.131,0
2026-04-09T18:25:00.73903,1,cron,unknown,system,unknown,192.168.1.81,0
2026-04-12T16:21:00.38936,5,cron,Cron job executed successfully,unknown,unknown,192.168.1.242,0
2026-05-02T17:51:00.40947,6,syscheck,Unexpected file modification in /etc/,ossec,unknown,43.99.2.194,1
2026-04-09T10:48:00.42473,3,unknown,Mail delivery successful,mail,unknown,192.168.1.114,0
2026-04-05T11:29:00.98677,8,windows,Windows Update service restarted automatically,windows_system,unknown,192.168.1.15,0
2026-04-12T06:13:00.40457,3,iptables,Firewall accepted connection,firewall,unknown,192.168.1.111,0
2026-04-28T09:26:00.43333,13,windows_defender,Malware Execution Detected,malware,T1204,0.0.0.0,1
2026-04-06T03:12:00.82541,10,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,18.85.222.124,1
2026-04-07T23:47:00.34259,4,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.23,0
2026-05-01T05:22:00.37923,12,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.170,1
2026-04-25T19:52:00.54231,12,unknown,HTTP Flood Denial of Service (DoS),dos,T1498,192.168.1.165,1
2026-04-29T21:43:00.85131,3,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.202,0
2026-04-17T23:49:00.21839,3,nginx,Low-rate credential stuffing via API endpoint,authentication_failed,unknown,192.168.1.132,1
2026-04-09T19:28:00.20003,1,cron,Cron job executed successfully,system,unknown,192.168.1.155,0
2026-04-20T23:44:00.96122,1,web-accesslog,Normal GET request to /index.html,unknown,unknown,0.0.0.0,0
2026-04-05T21:54:00.56366,13,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,unknown,215.155.96.230,1
2026-04-03T20:05:37.23352,2,unknown,unknown,ossec,unknown,83.143.30.120,0
2026-04-09T21:41:07.63421,9,sshd,SSH key rotation completed for service account,authentication,unknown,192.168.1.211,0
2026-04-19T04:07:00.55761,9,syscheck,Certificate expiration warning: SSL cert expires in 7 days,system_monitor,unknown,0.0.0.0,0
2026-05-04T03:36:00.36719,4,syscheck,File integrity check passed,unknown,unknown,0.0.0.0,0
2026-04-21T14:07:00.78694,4,mysql,Standard DB query execution,unknown,unknown,192.168.1.14,0
2026-04-16T22:09:00.31823,13,windows_defender,Malware Execution Detected,malware,T1204,27.123.98.174,1
2026-04-24T14:04:00.95525,3,syscheck,File integrity check passed,ossec,unknown,192.168.1.187,0
2026-04-23T01:22:00.83816,4,cron,Cron job executed successfully,system,unknown,46.201.62.125,0
2026-04-05T06:26:00.56458,10,windows,Suspicious privilege escalation via token manipulation,unknown,T1134,192.168.1.32,1
2026-04-16T06:00:00.12010,9,windows_defender,Malware Execution Detected,malware,T1204,8.215.205.109,1
2026-04-28T03:27:00.87766,15,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,0.0.0.0,1
2026-04-25T00:20:00.54764,4,suricata,Outbound connection to rare external IP,network_monitor,unknown,0.0.0.0,1
2026-04-21T13:03:00.50264,1,nginx,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.174,0
2026-04-23T10:43:00.20245,4,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.180,0
2026-05-03T06:06:00.92064,3,cron,Cron job executed successfully,system,unknown,192.168.1.82,0
2026-04-24T16:56:00.71198,4,unknown,File integrity check passed,ossec,unknown,192.168.1.61,0
2026-04-17T21:16:00.26089,4,mysql,Standard DB query execution,database,unknown,192.168.1.17,0
2026-04-18T16:40:00.18885,4,cron,unknown,system,unknown,0.0.0.0,0
2026-04-25T03:24:00.78398,3,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.130,0
2026-04-25T19:50:00.25363,3,iptables,unknown,firewall,unknown,192.168.1.164,0
2026-04-17T10:51:00.54693,2,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.219,0
2026-04-20T02:17:00.70592,4,web-accesslog,Normal GET request to /index.html,web_traffic,unknown,192.168.1.174,0
2026-04-07T19:51:00.47491,6,syscheck,Unexpected file modification in /etc/,ossec,unknown,201.247.23.15,1
2026-04-22T08:19:00.32118,8,syscheck,Unexpected file modification in /etc/,ossec,unknown,15.235.27.39,1
2026-04-06T06:05:00.62889,4,cron,Cron job executed successfully,system,unknown,192.168.1.169,0
2026-04-13T04:13:00.66196,2,cron,Cron job executed successfully,system,unknown,192.168.1.178,0
2026-05-04T07:45:00.19322,1,postfix,Mail delivery successful,mail,unknown,192.168.1.170,0
2026-04-25T23:39:00.84643,4,iptables,Firewall accepted connection,firewall,unknown,192.168.1.37,0
2026-04-19T19:09:00.10180,3,pam,Service account login from unexpected geographic region,lateral_movement,T1021,192.168.1.90,1
2026-04-30T19:03:00.80156,4,iptables,Firewall accepted connection,firewall,unknown,192.168.1.93,0
2026-04-22T22:36:00.45872,2,iptables,Firewall accepted connection,firewall,unknown,45.94.31.99,0
2026-05-04T01:41:00.73729,1,postfix,Mail delivery successful,mail,unknown,192.168.1.135,0
2026-04-15T05:49:00.89060,14,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,156.34.242.225,1
2026-05-02T22:58:00.74294,1,unknown,Successful SSH login,authentication,unknown,192.168.1.123,0
2026-04-07T22:20:00.20215,10,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,192.168.1.207,1
2026-04-26T03:49:00.20199,3,mysql,Standard DB query execution,database,unknown,192.168.1.240,0
2026-05-03T12:59:00.85161,10,windows,Windows Update service restarted automatically,windows_system,unknown,192.168.1.102,0
2026-04-08T18:18:56.98398,13,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,64.225.9.164,1
2026-05-03T12:46:00.56124,4,postfix,Mail delivery successful,mail,unknown,192.168.1.29,0
2026-04-14T13:23:00.56205,2,unknown,File integrity check passed,ossec,unknown,192.168.1.76,0
2026-04-09T01:08:00.27435,8,suricata,Command and Control Beaconing Detected,c2,T1071,192.168.1.103,1
2026-05-01T04:16:00.93894,4,cron,unknown,system,unknown,38.183.114.54,0
2026-05-01T09:43:00.87285,2,windows,System event 4624,windows_auth,unknown,192.168.1.212,0
2026-04-18T18:45:00.32918,12,pam,unknown,authentication,unknown,192.168.1.116,0
2026-04-29T20:38:00.53600,11,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.217,0
2026-04-20T04:07:00.74065,8,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.77,0
2026-04-20T08:41:00.50428,8,syscheck,Unexpected file modification in /etc/,ossec,unknown,192.168.1.218,0
2026-04-16T15:06:00.50965,1,iptables,Firewall accepted connection,unknown,unknown,192.168.1.152,0
2026-04-27T07:14:00.64145,1,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.223,0
2026-04-13T22:19:00.23395,4,sshd,Subtle brute force: 3 failed logins from single source,authentication_failed,T1110,192.168.1.27,1
2026-04-20T05:10:00.71810,4,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.38,0
2026-04-11T20:00:00.61632,8,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,192.168.1.168,1
2026-04-22T20:58:00.73924,1,mysql,unknown,unknown,unknown,67.222.38.61,0
2026-04-10T18:40:00.94777,8,suricata,Outbound connection to rare external IP,network_monitor,unknown,14.244.151.26,1
2026-04-12T20:22:15.80920,5,sudo,User executed allowed sudo command,privilege,unknown,0.0.0.0,0
2026-04-22T19:22:00.70534,3,unknown,File integrity check passed,ossec,unknown,192.168.1.245,0
2026-05-01T06:50:00.63564,5,iptables,Firewall accepted connection,firewall,unknown,192.168.1.182,0
2026-04-08T08:54:09.74759,3,postfix,Mail delivery successful,mail,unknown,192.168.1.31,0
2026-04-07T10:30:00.52567,3,mysql,Standard DB query execution,database,unknown,192.168.1.205,0
2026-04-14T21:41:00.20659,4,windows,System event 4624,windows_auth,unknown,192.168.1.157,0
2026-04-28T18:16:00.77673,4,windows,System event 4624,windows_auth,unknown,192.168.1.101,0
2026-05-02T05:37:00.20634,12,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,0.0.0.0,1
2026-04-09T07:53:00.45657,8,windows,unknown,privilege_escalation,T1134,192.168.1.188,1
2026-04-30T00:04:00.19980,7,suricata,unknown,network_monitor,unknown,37.233.47.210,1
2026-04-30T14:28:00.90154,10,sshd,Multiple SSH authentication failures (Brute Force),unknown,T1110,24.92.75.22,1
2026-04-11T05:27:00.28464,3,unknown,Normal asset load (JS/CSS),web_traffic,unknown,192.168.1.28,0
2026-04-20T16:58:08.21465,12,unknown,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.50,1
2026-04-19T02:19:00.98946,1,cron,Cron job executed successfully,system,unknown,192.168.1.235,0
2026-04-23T16:20:50.27019,4,syscheck,File integrity check passed,ossec,unknown,192.168.1.194,0
2026-04-07T07:14:00.17447,1,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.238,0
2026-04-29T02:47:00.66885,4,unknown,Successful SSH login,authentication,unknown,192.168.1.168,0
2026-05-03T03:36:00.95323,4,web-accesslog,unknown,web_traffic,unknown,192.168.1.106,0
2026-04-10T19:42:00.55304,2,syscheck,File integrity check passed,ossec,unknown,192.168.1.23,0
2026-04-28T07:07:00.30125,6,suricata,Outbound connection to rare external IP,network_monitor,unknown,192.168.1.42,0
2026-04-25T05:29:00.13923,4,cron,Cron job executed successfully,system,unknown,192.168.1.223,0
2026-04-14T10:46:00.72405,3,sudo,User executed allowed sudo command,privilege,unknown,0.0.0.0,0
2026-04-13T15:24:32.74934,14,suricata,Command and Control Beaconing Detected,c2,unknown,47.82.113.141,1
2026-04-30T08:41:00.84635,12,syscheck,Certificate expiration warning: SSL cert expires in 7 days,system_monitor,unknown,192.168.1.82,0
2026-04-14T03:44:00.41212,3,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.77,0
2026-04-25T01:27:00.39878,2,pam,Successful SSH login,authentication,unknown,192.168.1.191,0
2026-04-10T07:49:00.11952,4,windows_defender,Malware Execution Detected,unknown,T1204,54.39.203.35,1
2026-04-28T07:29:29.50584,3,sudo,User executed allowed sudo command,privilege,unknown,192.168.1.44,0
2026-04-26T22:30:00.18787,11,modsecurity,SQL Injection attempt detected,owasp_10,T1190,54.39.89.166,1
2026-05-01T20:25:00.53806,1,unknown,Mail delivery successful,mail,unknown,192.168.1.181,0
2026-04-12T08:49:00.28896,10,suricata,Command and Control Beaconing Detected,c2,T1071,192.168.1.52,1
2026-04-18T07:57:00.84408,11,pam,unknown,authentication,unknown,192.168.1.83,0
2026-05-02T04:04:00.90146,3,syscheck,File integrity check passed,ossec,unknown,192.168.1.72,0
2026-04-07T12:28:00.81224,6,windows,Service started from non-standard path,unknown,unknown,0.0.0.0,0
